Mã số thuế SOE1,Mã số thuế SOE2,Doanh thu,Ngành nghề kinh doanh chính,Địa chỉ,Thành Phố,Tên SOE2,Tên SOE1
1700113586,1702192671,10401417489,,,,,CÔNG TY CP TẬP ĐOÀN TƯ VẤN ĐẦU TƯ XÂY DỰNG KIÊN GIANG
1100598642,0106592571,229608808,"Chế biến, bảo quản thịt và các sản phẩm từ thịt",Số nhà 752 Trương Định - Phường Giáp Bát - Quận Hoàng Mai - Hà Nội,Hà Nội,Công Ty TNHH Sản Xuất Và Thương Mại Nguồn Sống,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,0302691723,282325272302,,,,,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,0314082490,1885945670121,Bán buôn thực phẩm,"Tầng 22, tòa nhà Centec, 72-74 Nguyễn Thị Minh Khai - Phường 06 - Quận 3 - TP Hồ Chí Minh",TP Hồ Chí Minh,Công Ty Cổ Phần Feddy,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,0900272912,24156699000,Chăn nuôi,Xã Nguyễn Trãi - Xã Nguyễn Trãi - Huyện Ân Thi - Hưng Yên,Hưng Yên,Công ty TNHH Greenfarm Hưng Yên,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,3600667908,23161092757,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản","Lô A1, Khu công nghiệp Sông Mây, đường số 4 - Xã Bắc Sơn - Huyện Trảng Bom - Đồng Nai",Đồng Nai,Công Ty TNHH Tm - Sx Việt Thọ,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,3603518502,572086435698,"Chế biến, bảo quản thịt và các sản phẩm từ thịt","Khu 6, Ấp Bàu Cá, Xã Trung Hoà, Huyện Trảng Bom, Tỉnh Đồng Nai",Đồng Nai,Công Ty TNHH Chế Biến Thực Phẩm Đồng Nai,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,4101491062,1608538793534,,,,,CÔNG TY CP GREENFEED VIỆT NAM
1100598642,6400282913,1136738630714,Chăn nuôi khác,- Xã Cư Knia - Huyện Cư Jút - Đắk Nông,Đắk Nông,Công ty TNHH GREENFARM ASIA,CÔNG TY CP GREENFEED VIỆT NAM
1100414052,0315817148,0,,,,,CÔNG TY CP TẬP ĐOÀN HOÀNG LONG
1100798176,1101318457,,Xây dựng nhà các loại,"Số 24C, Nguyễn Trung Trực - Thị trấn Bến Lức - Huyện Bến Lức - Long An",Long An,Công Ty TNHH Nguyên Hải,CÔNG TY CP THÉP TOP PRO
1100814572,1101888739,0,,,,,CÔNG TY CP THỰC PHẨM AN LONG
1100814572,3301565672,204820341771,"Sản xuất dầu, mỡ động, thực vật",Cảng Chân Mây - Thôn Bình An - Xã Lộc Vĩnh - Huyện Phú Lộc - Thừa Thiên - Huế,Huế,Công Ty TNHH Một Thành Viên Thực Phẩm An Long Miền Trung,CÔNG TY CP THỰC PHẨM AN LONG
0600206147,0108625222,1455509250,,,,,CÔNG TY CP DƯỢC PHẨM NAM HÀ
2900608267,3002230646,0," 1.  Kinh doanh bât động sản, quyên sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê Chi tiết: Đâu tư vôn đề thực hiện hoạt động xây dựng, mua, nhận chuyến nhượng: cho thuê lại, cho thuê mua bấtýđộng sản (Khoản 1 Điêu 3 Luật Kinh doanh bât động sản 2014)  6810(Chính)",số 2  đường Vũ Quang,Tỉnh Hà Tĩnh,Công Ty TNHH Đầu Tư Và Phát Triển Công Nghiệp Semec Hà Tĩnh,CÔNG TY CP TẬP ĐOÀN SEMEC
2900325526,0107983828,52994128,Hoạt động trung gian tiền tệ khác,"Số 9 phố Đào Duy Anh, Phường Phương Liên, Quận Đống Đa, Thành phố Hà Nội",Hà Nội,Công Ty TNHH Kiều Hối Bắc Á,NGÂN HÀNG TMCP BẮC Á
2600261303,0200669302,,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",Đường Nguyễn Bỉnh Khiêm - Phường Đông Hải 2 - Quận Hải An - Hải Phòng,Hải Phòng,Công Ty TNHH Năng Lượng,CÔNG TY TNHH HẢI LINH
2600261303,0200902090,1573075137432,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan","Đầm Mắm, khu Hạ Đoạn 2 - Phường Đông Hải 2 - Quận Hải An - Hải Phòng",Hải Phòng,Công Ty TNHH Một Thành Viên Dầu Khí Hải Linh Hải Phòng,CÔNG TY TNHH HẢI LINH
2600261303,0301223218,91761136426,,,,,CÔNG TY TNHH HẢI LINH
2600261303,0317177334,,"Chi tiết: Bán buôn xăng dầu, mỡ và các sản phẩm liên quan dùng cho động cơ, bán buôn khí đốt và các sản phẩm liên quan (bao gồm cả khí thiên nhiên LNG)",Số 99  Đường Phan Văn Bảy  Ấp 1  Xã Hiệp Phước,Thành phố Hồ Chí Minh,CÔNG TY TNHH KINH DOANH VÀ ĐẦU TƯ DẦU KHÍ THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH HẢI LINH
2600261303,0700760567,391249231636,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",Thôn Do Lễ - Xã Liên Sơn - Huyện Kim Bảng - Hà Nam,Hà Nam,Công Ty TNHH Một Thành Viên Dầu Khí Hải Linh Hà Nam,CÔNG TY TNHH HẢI LINH
2600261303,2300749989,813584428186,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",Thôn Tri Hồ - Xã Tân Chi - Huyện Tiên Du - Bắc Ninh,Bắc Ninh,Công Ty TNHH Một Thành Viên Hải Linh Bắc Ninh,CÔNG TY TNHH HẢI LINH
2600261303,2600938313,1038555942805,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",Khu 6 - Xã Sông Lô - Thành phố Việt Trì - Phú Thọ,Phú Thọ,Công Ty TNHH Một Thành Viên Dầu Khí Hải Linh Tây Bắc,CÔNG TY TNHH HẢI LINH
2600261303,3502464392,0," 3.  Bán buôn nhiên liệu răn, lỏng, khí và các sản phâm liên quan Chi tiệt: Bán buôn xăng dâu, mỡ và các sản phâm liên quan dùng cho động cơ; bán buôn khí đôt và các sản phâm liên quan (bao gôm cả khí thiên nhiên LNG) 4661(Chính)","Khu Công nghiệp Cái Mép, Phường Tân Phước, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",Tỉnh Bà Rịa - Vũng Tàu,CÔNG TY TNHH MỘT THÀNH VIÊN HÁAÁI LINH CÁI MÉP ,CÔNG TY TNHH HẢI LINH
2600261303,5000727556,323077618759,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",Thôn Cây Khế - Xã Đội Cấn - Thành Phố Tuyên Quang - Tuyên Quang,Tuyên Quang,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Dầu Khí Hải Linh Hà Tuyên,CÔNG TY TNHH HẢI LINH
2600261303,5100469676,0,,,,,CÔNG TY TNHH HẢI LINH
2600261303,5200904925,13385046251,,,,,CÔNG TY TNHH HẢI LINH
2600251062,5000891161,," 6.  Kinh doanh bât động sản, quyên sử dụng đât thuộc chủ sở hữu, chủ sử dụng hoặc ổi thuê Chi tiêt: Kinh doanh bât động sản, cho thuê văn phòng, nhà xưởng, kho bãi 6810(Chính)","Thôn 8, Xã Lưỡng Vượng, Thành phô Tuyên Quang, Tỉnh Tuyên Quang, Việt Nam",Tỉnh Tuyên Quang,CÔNG TY TNHH ĐÔ THỊ NÔNG TIẾN,CÔNG TY TNHH XÂY DỰNG TỰ LẬP
4000378744,4000927715,85451899067,May trang phục (trừ trang phục từ da lông thú),Cụm Công nghiệp Nam An Sơn - Xã Quế Thọ - Huyện Hiệp Đức - Quảng Nam,Quảng Nam,Công Ty Cổ Phần May Hiệp Đức,CÔNG TY CP TUẤN ĐẠT
5700103433,1700460501,2907707043461,"Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản","Tổ 3, khu phố 7 - Thị trấn An Thới - Huyện Phú Quốc - Kiên Giang",Kiên Giang,Công Ty TNHH Bim Kiên Giang,CÔNG TY TNHH TẬP ĐOÀN BIM - BIM GROUP
2200208753,2200205569,63636309837,Nuôi trồng thuỷ sản nội địa,ấp Biển Trên - Phường Vĩnh Phước - Thị Xã Vĩnh Châu - Sóc Trăng,Sóc Trăng,Công Ty TNHH Vĩnh Thuận,CÔNG TY CP THỰC PHẨM SAO TA
3900513521,0316981542,," 5.  Kinh doanh bât động sản, quyên sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê 6810(Chính)","Sôố 49 Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Thành phô Hô Chí Minh, Việt Nam",Thành phô Hô Chí Minh,CÔNG TY TNHH ĐẦU TƯ HẠ TÃNG PHÙ LONG,CÔNG TY CP HẢI ĐĂNG
3900513521,3901222613,156120098821,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,"Thửa đất số 7,8,9,12, Tờ bản đồ số 66, Khu Kinh Tế Cửa Khẩu - Xã Lợi Thuận - Huyện Bến Cầu - Tây Ninh",Tây Ninh,Công Ty TNHH Tân Cảng - Tây Ninh,CÔNG TY CP HẢI ĐĂNG
3900513521,3901262824,0,Giáo dục khác chưa được phân vào đâu,"Số 262 Hoàng Lê Kha, Phường 3, Thành phố Tây Ninh, Tỉnh Tây Ninh",Tây Ninh,Công Ty TNHH Mtv Tm&dv Thể Thao Hải Đăng,CÔNG TY CP HẢI ĐĂNG
4600305723,4601534130,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Tầng 6, Số 434/1, Đường Bắc Kạn , Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Tỉnh Thái Nguyên",Thái Nguyên,Công Ty TNHH Một Thành Viên Tng Eco Green,CÔNG TY CP ĐẦU TƯ VÀ THƯƠNG MẠI TNG
4600305723,4601540335,0,,,,,CÔNG TY CP ĐẦU TƯ VÀ THƯƠNG MẠI TNG
4600305723,4601540430,0,,,,,CÔNG TY CP ĐẦU TƯ VÀ THƯƠNG MẠI TNG
4600100155,4600107993,2724594347555,"Sản xuất sắt, thép, gang",Phường Cam Giá. - Thành phố Thái Nguyên - Thái Nguyên,Thái Nguyên,Công ty TNHH Natsteelvina,CÔNG TY CP GANG THÉP THÁI NGUYÊN
4600310787,4600107993,2724594347555,"Sản xuất sắt, thép, gang",Phường Cam Giá. - Thành phố Thái Nguyên - Thái Nguyên,Thái Nguyên,Công ty TNHH Natsteelvina,CÔNG TY CP THƯƠNG MẠI THÁI HƯNG
4600310787,4601200106,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",Tổ 11 - Phường Hoàng Văn Thụ - Thành phố Thái Nguyên - Thái Nguyên,Thái Nguyên,Công Ty TNHH Hưng Thái Nguyên,CÔNG TY CP THƯƠNG MẠI THÁI HƯNG
4600310787,4601587076,0," Chi tiết: Logistics; dịch vụ đại lý, giao nhận vận chuyến. 5229(Chính)","Tô 8, Phường Gia Sàng, Thành phô Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam",Tỉnh Thái Nguyên,CÔNG TY TNHH MTV LOGISTICS THÁI HƯNG,CÔNG TY CP THƯƠNG MẠI THÁI HƯNG
2800463346,2801078996,,Xây dựng công trình kỹ thuật dân dụng,"Hồ Bận, Thôn Làng May - Xã Thọ Xương - Huyện Thọ Xuân - Thanh Hoá",Thanh Hoá,Công ty cổ phần thương mại Thành An,CÔNG TY CP MÍA ĐƯỜNG LAM SƠN
2800463346,2801751192,,Trồng cây mía,- Xã Văn Sơn - Huyện Triệu Sơn - Thanh Hoá,Thanh Hoá,Công Ty Cổ Phần Nông Công Nghiệp Dịch Vụ Thương Mại Vân Sơn,CÔNG TY CP MÍA ĐƯỜNG LAM SƠN
2800463346,2802556317,,Dịch vụ lưu trú ngắn ngày,"Khu 6, Thị Trấn Lam Sơn, Huyện Thọ Xuân, Tỉnh Thanh Hoá",Thanh Hoá,Công Ty TNHH Mtv Du Lịch Thanh Tam,CÔNG TY CP MÍA ĐƯỜNG LAM SƠN
2800463346,2802618919,,,,,,CÔNG TY CP MÍA ĐƯỜNG LAM SƠN
2801115888,0317158109,," 9.  Kinh doanh bât động sản, quyên sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê 6810(Chính)","193 Định Tiên Hoàng, Phường Đa Kao, Quận 1, Thành phô Hô Chí Minh, Việt Nam",Thành phô Hô Chí Minh,CÔNG TY TNHH BÁT ĐỘNG SẢN VAS,CÔNG TY CP TẬP ĐOÀN VAS NGHI SƠN
2801115888,2801067899,17126489942,Xây dựng công trình kỹ thuật dân dụng,Khu CN luyện kim - Hải Thượng - Huyện Tĩnh Gia - Thanh Hoá,Thanh Hoá,Công ty cổ phần đầu tư và phát triển hạ tầng Nghi Sơn,CÔNG TY CP TẬP ĐOÀN VAS NGHI SƠN
2800588271,2801840237,82846931881,"Sản xuất thuốc, hoá dược và dược liệu","Khu E, khu Công Nghiệp Lễ Môn - Phường Quảng Hưng - Thành phố Thanh Hoá - Thanh Hoá",Thanh Hoá,Công ty TNHH AEONMED Việt Nam,CÔNG TY CP THIẾT BỊ VẬT TƯ Y TẾ THANH HOÁ
0300363808,3700931137,606362200,Sản xuất linh kiện điện tử,Đường số 1. KCM Đồng An - TX Thuận An - Bình Dương,Bình Dương,Công ty TNHH MTV Điện tử Điện Quang,CÔNG TY CP BÓNG ĐÈN ĐIỆN QUANG
0300741143,0312491547,0,,,,,CÔNG TY CP CƠ ĐIỆN LẠNH
0300741143,0316514160,5373579860,,,,,CÔNG TY CP CƠ ĐIỆN LẠNH
0300741143,0317201202,," 7.  Xử lý dữ liệu, cho thuê và các hoạt động liên quan Chi tiêt: Xử lý đữ liệu hoàn chỉnh cho khách hàng: cung câp và| cho thuê hạ tâng thông tin 6311(Chính)","Tòa nhà Etown 5, sô 364 Cộng Hòa, Phường 13, Quận Tân Bình, Thành phô Hô Chí Minh, Việt Nam",Thành phô Hô Chí Minh,CÔNG TY TNHH REE DIGITAL,CÔNG TY CP CƠ ĐIỆN LẠNH
0300741143,2100673348,," 2.  Sản xuât điện Chỉ tiết: sản xuât điện từ thủy điện, nhiệt điện than, nhiệt điện khí, điện gió, điện mặt trời, điện mặt trời mái nhà 3511(Chính)","Khu nhà điêu hành Nhà máy Điện gió Sô 3 - tại vị trí V1-3, Ấp Nhà Mát, Xã Trường Long Hòa, Thị Xã Duyên Hải, Tỉnh Trà Vĩnh, Việt Nam",Tỉnh Trà Vĩnh,CÔNG TY TNHH ĐIỆN GIÓ REE TRÀ VINH,CÔNG TY CP CƠ ĐIỆN LẠNH
0304075529,0200856091,685631259000,"Sản xuất xi măng, vôi và thạch cao","Thôn Đoan, Xã Tam Hưng, Huyện Thuỷ Nguyên, Thành phố Hải Phòng",Hải Phòng,Công Ty Trách Nhiệm Hữu Hạn Vật Liệu Xây Dựng Saint-gobain Bắc Việt Nam,CÔNG TY CP CÔNG NGHIỆP VĨNH TƯỜNG
0304075529,0900251447,1740188293537,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,Thôn Vĩnh Bảo - Xã Vĩnh Khúc - Huyện Văn Giang - Hưng Yên,Hưng Yên,Công Ty Trách Nhiệm Hữu Hạn Công Nghiệp Vĩnh Tường Miền Bắc Việt Nam,CÔNG TY CP CÔNG NGHIỆP VĨNH TƯỜNG
0302483177,0311450724,0,,,,,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH
0302483177,0313629237,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",1648 Võ Văn Kiệt - Phường 16 - Quận 8 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Trường Thuận Phát,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH
0302483177,0313885103,0,Xây dựng công trình đường sắt và đường bộ,116 Phan Xích Long - Phường 3 - Quận Bình Thạnh - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Đầu Tư Đường Trên Cao Số 1,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH
0302483177,0315628599,0,,,,,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH
0302483177,0316143445,0,,,,,CÔNG TY CP ĐẦU TƯ HẠ TẦNG KỸ THUẬT TP. HỒ CHÍ MINH
0308783233,3801098923,0,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện",Lô CN2-51.74 - Xã Lộc Hòa - Huyện Lộc Ninh - Bình Phước,Bình Phước,Công Ty TNHH Một Thành Viên Lê Bảo Minh,CÔNG TY CP ĐẦU TƯ LBM
0303885305,3100978197,2835424145,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",101A Lê Lợi - Phường Hải Đình - Thành phố Đồng Hới - Quảng Bình,Quảng Bình,Công Ty TNHH Đầu Tư 533 Quảng Bình,CÔNG TY CP ĐẦU TƯ NĂM BẢY BẢY
0303885305,4300340364,0,Khai khoáng khác chưa được phân vào đâu,Tổ dân phố Trường Thọ Đông - Phường Trương Quang Trọng - Thành phố Quảng Ngãi - Quảng Ngãi,Quảng Ngãi,Công Ty TNHH Hương Trà,CÔNG TY CP ĐẦU TƯ NĂM BẢY BẢY
0301438936,0304188032,58644889345,,,,,CÔNG TY CP ĐẦU TƯ NAM LONG
0301438936,0315925986,15456350154,,,,,CÔNG TY CP ĐẦU TƯ NAM LONG
0301438936,0316366924,151803515596,,,,,CÔNG TY CP ĐẦU TƯ NAM LONG
0301438936,0317056114,," 1.  Kinh doanh bât động sản, quyền sử dụng đât thuộc chủ sở hữu, \ chủ sử dụng hoặc đi thuê 6810(Chính)","6 Nguyên Khăc Viện, Phường Tân Phú, Quận 7, Thành phô Hô Chí Minh, Việt Nam",Thành phô Hô Chí Minh,CÔNG TY TNHH ĐẦU TƯ NAM PHÁT LAND,CÔNG TY CP ĐẦU TƯ NAM LONG
0301438936,0317099485,," 6.  Kinh doanh bât động sản, quyên sử dụng đât thuộc chủ sở hữu, chủ sử dụng hoặc ổi thuê 6810(Chính)","6 Nguyễn Khắc Viện, Phường Tân Phú, Quận 7, Thành phô Hồ Chí Minh, Việt Nam",Thành phô Hồ Chí Minh,CÔNG TY TNHH NAM LONG COMMERCIAL,CÔNG TY CP ĐẦU TƯ NAM LONG
0301438936,3600674750,511317264742,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,ấp 2 - Xã Phước Khánh - Huyện Nhơn Trạch - Đồng Nai,Đồng Nai,Công Ty TNHH Một Thành Viên Bê Tông Phan Vũ - Đồng Nai,CÔNG TY CP ĐẦU TƯ NAM LONG
0302217087,0301443238,98046278954,Sản xuất các cấu kiện kim loại,14E/2 KP Bình Đáng - Phường Bình Hòa - TX Thuận An - Bình Dương,Bình Dương,Công Ty TNHH Một Thành Viên Sản Xuất Xây Dựng Phan Vũ,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,1101844273,359268886097,,,,,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,1800575746,119368772483,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,"366 B CMT8, Phường An Thới. - Thành phố Cần Thơ - Cần Thơ",Cần Thơ,Công Ty CP Bê Tông Phan Vũ Cần Thơ,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,3100943483,186255875373,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,Khu công nghiệp Cảng biển Hòn La - Xã Quảng Đông - Huyện Quảng Trạch - Quảng Bình,Quảng Bình,Công Ty TNHH Bê Tông Phan Vũ Quảng Bình,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,3600674750,511317264742,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,ấp 2 - Xã Phước Khánh - Huyện Nhơn Trạch - Đồng Nai,Đồng Nai,Công Ty TNHH Một Thành Viên Bê Tông Phan Vũ - Đồng Nai,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,5900407118,41848613238,Xây dựng công trình kỹ thuật dân dụng khác,"Làng Khớp, xã - Xã Ia Tô - Huyện Ia Grai - Gia Lai",Gia Lai,Công Ty Cổ Phần Đầu Tư Xây Dựng Điện Phan Vũ,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0302217087,6300053395,,Xây dựng công trình kỹ thuật dân dụng,ấp 1 - Thị trấn Long Mỹ - Huyện Long Mỹ - Hậu Giang,Hậu Giang,Công Ty Cổ Phần Thi Công Cơ Giới Việt,CÔNG TY CP ĐẦU TƯ PHAN VŨ
0303522206,0309208839,0,"Sản xuất sắt, thép, gang",Lô C5A Khu C KCN Hiệp Phước - Huyện Nhà Bè - TP Hồ Chí Minh,TP Hồ Chí Minh,Cty TNHH MTV SMC Hiệp Phước,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,0401921255,806389502998,,,,,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3500801878,5749771965704,Bán buôn kim loại và quặng kim loại,"Đường 1B, khu công nghiệp Phú Mỹ I - Thị trấn Phú Mỹ - Huyện Tân Thành - Bà Rịa - Vũng Tàu",Vũng Tàu,Công Ty Trách Nhiệm Hữu Hạn Thép Smc,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3500974084,7428677335527,"Sản xuất sắt, thép, gang",Khu công nghiệp Phú Mỹ 1 - Thị trấn Phú Mỹ - Huyện Tân Thành - Bà Rịa - Vũng Tàu,Vũng Tàu,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Cơ Khí Thép Smc,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502048586,1682989199391,Gia công cơ khí; xử lý và tráng phủ kim loại,Khu công nghiệp Phú Mỹ I - Huyện Tân Thành - Bà Rịa - Vũng Tàu,Vũng Tàu,Công ty Trách nhiệm hữu hạn SMC - Summit,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502276222,35056663001,Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu,Đường 1B khu công nghiệp Phú Mỹ I - Thị trấn Phú Mỹ - Huyện Tân Thành - Bà Rịa - Vũng Tàu,Vũng Tàu,Công ty Trách nhiệm hữu hạn SMC TOAMI,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502280821,3401147365907,"Sản xuất sắt, thép, gang","đường 1A, Khu công nghiệp Phú Mỹ I - Thị trấn Phú Mỹ - Huyện Tân Thành - Bà Rịa - Vũng Tàu",Vũng Tàu,Công Ty TNHH Liên Doanh ống Thép Sendo,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502446040,0,Gia công cơ khí; xử lý và tráng phủ kim loại,Đường N7  Khu Công Nghiệp Phú Mỹ Ii, Bà Rịa - Vũng Tàu,CÔNG TY TNHH CƠ KHÍ CHÍNH XÁC SMC PHÚ MỸ,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502446058,0,Gia công cơ khí; xử lý và tráng phủ kim loại,Đường N7  Khu Công Nghiệp Phú Mỹ Ii, Bà Rịa - Vũng Tàu,CÔNG TY TNHH GIA CÔNG THÉP SMC PHÚ MỸ,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502447502,20432447036,Gia công cơ khí; xử lý và tráng phủ kim loại,Đường N7 Khu Công Nghiệp Phú Mỹ Ii, Bà Rịa - Vũng Tàu,CÔNG TY TNHH VSSC STEEL CENTER,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0303522206,3502473485,, 5.  Sản xuât máy công cụ và máy tạo hình kim loại Chỉ tiệt: Sản xuất chế tạo máy và phụ tùng các loại máy cơ khí dùng trong gia công thép sau cán 2822(Chính),"Đường sô 9, KCN Phú Mỹ 1, Phường Phú Mỹ, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",Tỉnh Bà Rịa - Vũng Tàu,CÔNG TY TNHH THIẾT BỊ - TỰ ĐỘNG SMC PHỦ MỸ,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI SMC
0311500196,0316005597,0,,,,,CÔNG TY CP ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN AN GIA
0311500196,0316169644,5487980738,,,,,CÔNG TY CP ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN AN GIA
